"","target_child_id","stem","tokens"
"803",2249,"bite",0
"804",2249,"bring",1
"805",2249,"bump",0
"806",2249,"buy",0
"807",2249,"celebrate",0
"808",2249,"check",0
"809",2249,"choose",0
"810",2249,"cover",0
"811",2249,"drop",1
"812",2249,"give",4
"813",2249,"glue",0
"814",2249,"grab",0
"815",2249,"greet",0
"816",2249,"hang",1
"817",2249,"hit",1
"818",2249,"hog",0
"819",2249,"hold",8
"820",2249,"insert",0
"821",2249,"invite",0
"822",2249,"keep",7
"823",2249,"kick",0
"824",2249,"knock",1
"825",2249,"knot",0
"826",2249,"lick",0
"827",2249,"pet",0
"828",2249,"pull",2
"829",2249,"punch",1
"830",2249,"push",0
"831",2249,"sell",0
"832",2249,"slam",0
"833",2249,"smash",0
"834",2249,"stick",1
"835",2249,"stroke",0
"836",2249,"take",13
"837",2249,"tap",0
"838",2249,"teach",0
"839",2249,"tickle",0
"840",2249,"tie",1
"841",2264,"adopt",0
"842",2264,"attack",0
"843",2264,"bite",0
"844",2264,"bring",2
"845",2264,"bump",0
"846",2264,"buy",1
"847",2264,"celebrate",0
"848",2264,"check",0
"849",2264,"choose",0
"850",2264,"cover",0
"851",2264,"drop",0
"852",2264,"give",25
"853",2264,"glue",0
"854",2264,"grab",0
"855",2264,"greet",0
"856",2264,"hang",0
"857",2264,"hit",3
"858",2264,"hog",0
"859",2264,"hold",6
"860",2264,"insert",0
"861",2264,"invite",0
"862",2264,"keep",11
"863",2264,"kick",0
"864",2264,"knock",0
"865",2264,"knot",0
"866",2264,"lick",2
"867",2264,"pet",0
"868",2264,"pull",1
"869",2264,"punch",0
"870",2264,"push",1
"871",2264,"sell",0
"872",2264,"slam",0
"873",2264,"smash",0
"874",2264,"stick",1
"875",2264,"stroke",0
"876",2264,"take",38
"877",2264,"tap",0
"878",2264,"teach",3
"879",2264,"tickle",0
"880",2264,"tie",1
"881",2279,"adopt",0
"882",2279,"attack",0
"883",2279,"bite",0
"884",2279,"bring",1
"885",2279,"bump",3
"886",2279,"buy",4
"887",2279,"celebrate",0
"888",2279,"check",1
"889",2279,"choose",0
"890",2279,"cover",0
"891",2279,"drop",0
"892",2279,"give",20
"893",2279,"glue",0
"894",2279,"grab",0
"895",2279,"greet",0
"896",2279,"hang",0
"897",2279,"hit",2
"898",2279,"hog",0
"899",2279,"hold",2
"900",2279,"insert",0
"901",2279,"invite",0
"902",2279,"keep",6
"903",2279,"kick",0
"904",2279,"knock",1
"905",2279,"knot",0
"906",2279,"lick",0
"907",2279,"pet",0
"908",2279,"pull",8
"909",2279,"punch",0
"910",2279,"push",9
"911",2279,"sell",1
"912",2279,"slam",0
"913",2279,"smash",0
"914",2279,"stick",0
"915",2279,"stroke",0
"916",2279,"take",24
"917",2279,"tap",2
"918",2279,"teach",0
"919",2279,"tickle",0
"920",2279,"tie",0
"921",2291,"adopt",0
"922",2291,"attack",0
"923",2291,"bite",4
"924",2291,"bring",9
"925",2291,"bump",1
"926",2291,"buy",11
"927",2291,"celebrate",0
"928",2291,"check",4
"929",2291,"choose",2
"930",2291,"cover",4
"931",2291,"drop",0
"932",2291,"give",34
"933",2291,"glue",0
"934",2291,"grab",0
"935",2291,"greet",0
"936",2291,"hang",3
"937",2291,"hit",4
"938",2291,"hog",0
"939",2291,"hold",10
"940",2291,"insert",0
"941",2291,"invite",0
"942",2291,"keep",2
"943",2291,"kick",0
"944",2291,"knock",2
"945",2291,"knot",1
"946",2291,"lick",1
"947",2291,"pet",0
"948",2291,"pull",4
"949",2291,"punch",0
"950",2291,"push",4
"951",2291,"sell",0
"952",2291,"slam",0
"953",2291,"smash",0
"954",2291,"stick",1
"955",2291,"stroke",0
"956",2291,"take",42
"957",2291,"tap",0
"958",2291,"teach",0
"959",2291,"tickle",3
"960",2291,"tie",1
"961",2302,"adopt",0
"962",2302,"attack",0
"963",2302,"bite",2
"964",2302,"bring",3
"965",2302,"bump",0
"966",2302,"buy",4
"967",2302,"celebrate",0
"968",2302,"check",0
"969",2302,"choose",1
"970",2302,"cover",0
"971",2302,"drop",0
"972",2302,"give",26
"973",2302,"glue",0
"974",2302,"grab",0
"975",2302,"greet",0
"976",2302,"hang",0
"977",2302,"hit",1
"978",2302,"hog",0
"979",2302,"hold",4
"980",2302,"insert",0
"981",2302,"invite",0
"982",2302,"keep",3
"983",2302,"kick",0
"984",2302,"knock",1
"985",2302,"knot",0
"986",2302,"lick",0
"987",2302,"pet",2
"988",2302,"pull",2
"989",2302,"punch",0
"990",2302,"push",2
"991",2302,"sell",0
"992",2302,"slam",0
"993",2302,"smash",0
"994",2302,"stick",3
"995",2302,"stroke",0
"996",2302,"take",46
